,mmsi,latitude,longitude,speed,heading,course,rot,draught,geo_index,point
22752,250006306,36.720562,-3.5273783,0.0,313.0,179.1,0.0,,2366,POINT(-3.5273783 36.720562)
22753,250006306,36.720577,-3.5273933,0.0,313.0,161.4,0.0,,2366,POINT(-3.5273933 36.720577)
22754,225988346,36.72119,-3.5281568,0.0,313.0,170.6,0.0,,2366,POINT(-3.5281568 36.72119)
22756,250006306,36.720634,-3.5274718,0.0,313.0,22.1,0.0,,2366,POINT(-3.5274718 36.720634)
22758,250006306,36.720627,-3.5274866,0.0,313.0,187.2,0.0,,2366,POINT(-3.5274866 36.720627)
22759,250006306,36.72064,-3.5274367,0.0,313.0,86.8,0.0,,2366,POINT(-3.5274367 36.72064)
22760,250006306,36.72064,-3.5274518,0.0,313.0,346.5,0.0,,2366,POINT(-3.5274518 36.72064)
22761,250005849,36.720627,-3.5272784,0.0,313.0,261.3,0.0,,2366,POINT(-3.5272784 36.720627)
22764,250006306,36.720627,-3.5274765,0.0,313.0,38.1,0.0,,2366,POINT(-3.5274765 36.720627)
22769,250005849,36.72064,-3.52725,0.0,313.0,233.4,0.0,,2366,POINT(-3.52725 36.72064)
22770,250006306,36.720585,-3.5273716,0.0,313.0,228.9,0.0,,2366,POINT(-3.5273716 36.720585)
22771,250006306,36.72056,-3.5273867,0.0,313.0,161.5,0.0,,2366,POINT(-3.5273867 36.72056)
22773,250006306,36.720577,-3.527355,0.0,313.0,337.4,0.0,,2366,POINT(-3.527355 36.720577)
22774,250006306,36.720573,-3.52737,0.0,313.0,132.3,0.0,,2366,POINT(-3.52737 36.720573)
22775,250006306,36.720573,-3.5273867,0.0,313.0,176.9,0.0,,2366,POINT(-3.5273867 36.720573)
22776,250006306,36.720585,-3.5273867,0.0,313.0,97.4,0.0,,2366,POINT(-3.5273867 36.720585)
22777,225988346,36.72123,-3.52813,0.0,313.0,170.6,0.0,,2366,POINT(-3.52813 36.72123)
22778,250006306,36.720592,-3.5273616,0.0,313.0,245.8,0.0,,2366,POINT(-3.5273616 36.720592)
22779,250006306,36.720585,-3.5273817,0.0,313.0,227.6,0.0,,2366,POINT(-3.5273817 36.720585)
22780,250006306,36.72057,-3.5273833,0.0,313.0,176.9,0.0,,2366,POINT(-3.5273833 36.72057)
22781,225988346,36.721207,-3.5281584,0.0,313.0,170.6,0.0,,2366,POINT(-3.5281584 36.721207)
22782,250006306,36.720573,-3.5273883,0.0,313.0,247.4,0.0,,2366,POINT(-3.5273883 36.720573)
22783,250006306,36.720573,-3.52738,0.0,313.0,155.3,0.0,,2366,POINT(-3.52738 36.720573)
22784,250006306,36.720596,-3.5273716,0.0,313.0,171.7,0.0,,2366,POINT(-3.5273716 36.720596)
22786,250006306,36.720573,-3.5273967,0.0,313.0,154.3,0.0,,2366,POINT(-3.5273967 36.720573)
22790,250006306,36.720566,-3.527365,0.0,313.0,156.2,0.0,,2366,POINT(-3.527365 36.720566)
22791,250006306,36.720577,-3.5273767,0.0,313.0,200.6,0.0,,2366,POINT(-3.5273767 36.720577)
22793,250006306,36.720554,-3.527385,0.0,313.0,64.2,0.0,,2366,POINT(-3.527385 36.720554)
22794,563061100,36.721363,-3.5282683,0.0,313.0,176.7,0.0,,2366,POINT(-3.5282683 36.721363)
22795,250006306,36.720585,-3.52737,0.0,313.0,161.1,0.0,,2366,POINT(-3.52737 36.720585)
22796,255806364,36.70532,-3.5238817,0.0,313.0,300.6,0.0,,2366,POINT(-3.5238817 36.70532)
22798,250006306,36.72061,-3.527415,0.1,313.0,260.3,0.0,,2366,POINT(-3.527415 36.72061)
22799,250006306,36.72062,-3.5274765,0.1,313.0,321.9,0.0,,2366,POINT(-3.5274765 36.72062)
22800,250006306,36.72065,-3.5274684,0.1,313.0,215.1,0.0,,2366,POINT(-3.5274684 36.72065)
22802,250006306,36.72062,-3.5274417,0.1,313.0,139.7,0.0,,2366,POINT(-3.5274417 36.72062)
22804,250006306,36.72063,-3.5274634,0.1,313.0,239.0,0.0,,2366,POINT(-3.5274634 36.72063)
22808,250006306,36.720642,-3.527445,0.1,313.0,217.6,0.0,,2366,POINT(-3.527445 36.720642)
22809,250005849,36.72064,-3.527275,0.1,313.0,50.7,0.0,,2366,POINT(-3.527275 36.72064)
22810,250006306,36.72063,-3.527395,0.1,313.0,207.7,0.0,,2366,POINT(-3.527395 36.72063)
22811,250006306,36.72061,-3.5274518,0.1,313.0,233.2,0.0,,2366,POINT(-3.5274518 36.72061)
22812,250006306,36.720642,-3.5274668,0.1,313.0,324.1,0.0,,2366,POINT(-3.5274668 36.720642)
22814,250006306,36.720654,-3.5274234,0.1,313.0,331.4,0.0,,2366,POINT(-3.5274234 36.720654)
22818,563061100,36.721405,-3.528265,0.1,313.0,352.0,0.0,,2366,POINT(-3.528265 36.721405)
22819,250006306,36.72063,-3.5274434,0.1,313.0,247.5,0.0,,2366,POINT(-3.5274434 36.72063)
22820,250006306,36.720608,-3.5274634,0.1,313.0,199.0,0.0,,2366,POINT(-3.5274634 36.720608)
22821,250006306,36.72059,-3.527375,0.1,313.0,239.7,0.0,,2366,POINT(-3.527375 36.72059)
22822,563061100,36.721375,-3.5282834,0.1,313.0,169.3,0.0,,2366,POINT(-3.5282834 36.721375)
22823,256209000,36.7058,-3.5295,0.1,313.0,196.0,0.0,,2366,POINT(-3.5295 36.7058)
22824,250006306,36.720547,-3.527405,0.1,313.0,170.8,0.0,,2366,POINT(-3.527405 36.720547)
22825,250006306,36.720623,-3.5273616,0.1,313.0,89.7,0.0,,2366,POINT(-3.5273616 36.720623)
22826,250006306,36.720547,-3.5274017,0.1,313.0,15.4,0.0,,2366,POINT(-3.5274017 36.720547)
22828,247109500,36.705334,-3.5278332,0.2,313.0,225.0,9.0,,2366,POINT(-3.5278332 36.705334)
22829,563061100,36.72139,-3.5282617,0.2,313.0,299.5,7.0,,2366,POINT(-3.5282617 36.72139)
22830,250006306,36.7206,-3.5273733,0.2,313.0,67.1,0.0,,2366,POINT(-3.5273733 36.7206)
22831,319085200,36.716713,-3.5204732,0.0,313.0,270.0,8.0,,2366,POINT(-3.5204732 36.716713)
22832,215045000,36.70171,-3.5278983,0.0,313.0,176.2,9.0,,2366,POINT(-3.5278983 36.70171)
22836,255806225,36.72085,-3.5276766,0.0,313.0,309.7,0.0,,2366,POINT(-3.5276766 36.72085)
22837,250006306,36.720673,-3.5274534,0.0,313.0,165.0,0.0,,2366,POINT(-3.5274534 36.720673)
22840,250006306,36.720634,-3.5274467,0.0,313.0,174.2,0.0,,2366,POINT(-3.5274467 36.720634)
22842,250006306,36.720592,-3.52745,0.0,313.0,192.3,0.0,,2366,POINT(-3.52745 36.720592)
22847,245574000,36.72132,-3.5282567,0.0,313.0,42.8,0.0,,2366,POINT(-3.5282567 36.72132)
22848,250006306,36.72063,-3.527435,0.0,313.0,191.1,0.0,,2366,POINT(-3.527435 36.72063)
22851,245574000,36.721306,-3.52828,0.0,313.0,222.8,0.0,,2366,POINT(-3.52828 36.721306)
22853,250006306,36.720634,-3.5274384,0.0,313.0,246.5,0.0,,2366,POINT(-3.5274384 36.720634)
22856,250006306,36.720634,-3.527425,0.0,313.0,271.7,0.0,,2366,POINT(-3.527425 36.720634)
22857,250006306,36.72063,-3.5274334,0.0,313.0,245.9,0.0,,2366,POINT(-3.5274334 36.72063)
22859,250006306,36.72064,-3.5274634,0.0,313.0,273.1,0.0,,2366,POINT(-3.5274634 36.72064)
22862,250006306,36.72064,-3.5274568,0.0,313.0,351.4,0.0,,2366,POINT(-3.5274568 36.72064)
22864,250006306,36.720646,-3.52747,0.0,313.0,161.2,0.0,,2366,POINT(-3.52747 36.720646)
22867,250006306,36.720634,-3.5274334,0.0,313.0,201.2,0.0,,2366,POINT(-3.5274334 36.720634)
22868,250006306,36.72063,-3.5274384,0.0,313.0,68.4,0.0,,2366,POINT(-3.5274384 36.72063)
22869,250006306,36.72062,-3.527465,0.0,313.0,228.4,0.0,,2366,POINT(-3.527465 36.72062)
22870,982240030,36.72089,-3.524185,0.9,511.0,31.4,,,2366,POINT(-3.524185 36.72089)
22871,224230720,36.72354,-3.52833,0.9,511.0,29.2,,,2366,POINT(-3.52833 36.72354)
22873,232028029,36.69573,-3.477625,0.9,511.0,360.0,,,2366,POINT(-3.477625 36.69573)
22874,224052860,36.71803,-3.5154667,0.9,511.0,244.1,-128.0,,2366,POINT(-3.5154667 36.71803)
22875,224009880,36.712414,-3.83283,0.9,511.0,349.3,-128.0,,2366,POINT(-3.83283 36.712414)
22876,224250430,36.63964,-3.8110332,0.9,511.0,250.6,-128.0,,2366,POINT(-3.8110332 36.63964)
22877,224381550,36.721012,-3.5278466,0.9,511.0,262.1,-128.0,,2366,POINT(-3.5278466 36.721012)
22878,224337720,36.72187,-3.5220532,0.9,511.0,179.6,-128.0,,2366,POINT(-3.5220532 36.72187)
22879,224292970,36.596195,-3.7816,0.9,511.0,360.0,-128.0,,2366,POINT(-3.7816 36.596195)
22880,224337720,36.642815,-3.76372,0.9,511.0,108.9,-128.0,,2366,POINT(-3.76372 36.642815)
22881,224337720,36.65636,-3.73876,0.9,511.0,89.2,-128.0,,2366,POINT(-3.73876 36.65636)
22882,224337720,36.65588,-3.534135,0.9,511.0,177.7,-128.0,,2366,POINT(-3.534135 36.65588)
22883,224183630,36.684433,-3.455665,0.9,511.0,107.5,-128.0,,2366,POINT(-3.455665 36.684433)
22884,224024170,36.708557,-3.5121717,0.9,511.0,30.8,-128.0,,2366,POINT(-3.5121717 36.708557)
22885,224071870,36.714577,-3.8267434,0.9,511.0,95.9,-128.0,,2366,POINT(-3.8267434 36.714577)
22886,224176230,36.72132,-3.52097,0.9,511.0,200.3,-128.0,,2366,POINT(-3.52097 36.72132)
22887,224052860,36.70482,-3.5151184,0.9,511.0,211.5,-128.0,,2366,POINT(-3.5151184 36.70482)
22888,224337720,36.662014,-3.7670918,0.9,511.0,68.7,-128.0,,2366,POINT(-3.7670918 36.662014)
22889,224009880,36.713467,-3.8408833,0.9,511.0,78.0,-128.0,,2366,POINT(-3.8408833 36.713467)
22890,224337720,36.66584,-3.7234232,0.9,511.0,290.3,-128.0,,2366,POINT(-3.7234232 36.66584)
22891,224183630,36.71498,-3.6062784,0.9,511.0,278.9,-128.0,,2366,POINT(-3.6062784 36.71498)
22892,224176230,36.615467,-3.664205,0.9,511.0,133.3,-128.0,,2366,POINT(-3.664205 36.615467)
22893,224292970,36.575203,-3.805485,0.9,511.0,360.0,-128.0,,2366,POINT(-3.805485 36.575203)
22894,224137780,36.710102,-3.727115,0.9,511.0,63.8,-128.0,,2366,POINT(-3.727115 36.710102)
22895,224052860,36.719357,-3.5179434,0.9,511.0,327.6,-128.0,,2366,POINT(-3.5179434 36.719357)
22896,224024170,36.71654,-3.309055,0.9,511.0,295.7,-128.0,,2366,POINT(-3.309055 36.71654)
22897,224151870,36.657093,-3.7456083,0.9,511.0,272.6,-128.0,,2366,POINT(-3.7456083 36.657093)
22898,224337720,36.654694,-3.7491467,0.9,511.0,92.6,-128.0,,2366,POINT(-3.7491467 36.654694)
22899,224052860,36.71637,-3.5174267,0.9,511.0,183.2,-128.0,,2366,POINT(-3.5174267 36.71637)
22900,224250430,36.69705,-3.5362582,0.9,511.0,273.3,-128.0,,2366,POINT(-3.5362582 36.69705)
22901,224381550,36.72162,-3.5262218,0.9,511.0,8.6,-128.0,,2366,POINT(-3.5262218 36.72162)
22902,224292970,36.721794,-3.5220983,0.0,511.0,359.9,-17.0,,2366,POINT(-3.5220983 36.721794)
22903,235097249,36.71693,-3.52087,0.0,511.0,360.0,,,2366,POINT(-3.52087 36.71693)
22904,265591150,36.723633,-3.5264533,0.0,511.0,279.9,,,2366,POINT(-3.5264533 36.723633)
22905,235097249,36.716946,-3.5208733,0.0,511.0,360.0,,,2366,POINT(-3.5208733 36.716946)
22906,211321340,36.723827,-3.5264633,0.0,511.0,287.5,,,2366,POINT(-3.5264633 36.723827)
22907,227987970,36.723743,-3.5267634,0.0,511.0,360.0,,,2366,POINT(-3.5267634 36.723743)
22908,228044790,36.723667,-3.5266516,0.0,511.0,360.0,,,2366,POINT(-3.5266516 36.723667)
22909,265762270,36.72448,-3.5267484,0.0,511.0,67.3,,,2366,POINT(-3.5267484 36.72448)
22910,205561800,36.72349,-3.5263984,0.0,511.0,331.9,,,2366,POINT(-3.5263984 36.72349)
22911,211321340,36.7237,-3.5266283,0.0,511.0,287.5,,,2366,POINT(-3.5266283 36.7237)
22912,265762270,36.724476,-3.52693,0.0,511.0,67.3,,,2366,POINT(-3.52693 36.724476)
22913,235097249,36.71695,-3.5208583,0.0,511.0,360.0,,,2366,POINT(-3.5208583 36.71695)
22914,227987970,36.723736,-3.5267684,0.0,511.0,360.0,,,2366,POINT(-3.5267684 36.723736)
22915,368119750,36.723675,-3.5267832,0.0,511.0,197.6,,,2366,POINT(-3.5267832 36.723675)
22916,211321340,36.723713,-3.526625,0.0,511.0,327.2,,,2366,POINT(-3.526625 36.723713)
22917,205561800,36.723583,-3.5265,0.0,511.0,121.7,,,2366,POINT(-3.5265 36.723583)
22918,228044790,36.723644,-3.5266967,0.0,511.0,360.0,,,2366,POINT(-3.5266967 36.723644)
22919,232034726,36.70693,-3.4996834,0.0,511.0,360.0,,,2366,POINT(-3.4996834 36.70693)
22920,368119750,36.723675,-3.5268166,0.0,511.0,197.6,,,2366,POINT(-3.5268166 36.723675)
22921,368119750,36.72373,-3.526795,0.0,511.0,197.6,,,2366,POINT(-3.526795 36.72373)
22922,228044790,36.723625,-3.526655,0.0,511.0,360.0,,,2366,POINT(-3.526655 36.723625)
22923,232035644,36.72435,-3.5263767,0.0,511.0,360.0,,,2366,POINT(-3.5263767 36.72435)
22924,235102907,36.741806,-3.7892017,0.0,511.0,118.1,,,2366,POINT(-3.7892017 36.741806)
22925,235097249,36.716953,-3.5208666,0.0,511.0,360.0,,,2366,POINT(-3.5208666 36.716953)
22926,235097249,36.71696,-3.5208666,0.0,511.0,360.0,,,2366,POINT(-3.5208666 36.71696)
22927,232035644,36.724205,-3.5264034,0.0,511.0,360.0,,,2366,POINT(-3.5264034 36.724205)
22928,265762270,36.724068,-3.52751,0.0,511.0,161.6,,,2366,POINT(-3.52751 36.724068)
22929,232035644,36.724236,-3.5264316,0.0,511.0,360.0,,,2366,POINT(-3.5264316 36.724236)
22930,232034726,36.706955,-3.4996734,0.0,511.0,360.0,,,2366,POINT(-3.4996734 36.706955)
22931,265591150,36.72364,-3.5264933,0.0,511.0,286.0,,,2366,POINT(-3.5264933 36.72364)
22932,211118480,36.723648,-3.5271983,0.0,511.0,101.4,,,2366,POINT(-3.5271983 36.723648)
22933,211118480,36.72368,-3.5272067,0.0,511.0,101.4,,,2366,POINT(-3.5272067 36.72368)
22934,227335090,36.72372,-3.5268283,0.0,511.0,360.0,,,2366,POINT(-3.5268283 36.72372)
22935,235040494,36.72418,-3.5262566,0.0,511.0,360.0,,,2366,POINT(-3.5262566 36.72418)
22936,244000080,36.72365,-3.526705,0.0,511.0,360.0,,,2366,POINT(-3.526705 36.72365)
22937,227335090,36.723724,-3.5268216,0.0,511.0,360.0,,,2366,POINT(-3.5268216 36.723724)
22938,227335090,36.723713,-3.5268333,0.0,511.0,360.0,,,2366,POINT(-3.5268333 36.723713)
22939,205982130,36.72366,-3.5263784,0.0,511.0,352.9,,,2366,POINT(-3.5263784 36.72366)
22940,368266490,36.72361,-3.52665,0.0,511.0,360.0,,,2366,POINT(-3.52665 36.72361)
22941,227335090,36.72373,-3.5268266,0.0,511.0,360.0,,,2366,POINT(-3.5268266 36.72373)
22942,230131350,36.726913,-3.7387216,0.0,511.0,131.3,,,2366,POINT(-3.7387216 36.726913)
22943,244020501,36.743736,-3.79089,0.0,511.0,360.0,,,2366,POINT(-3.79089 36.743736)
22944,228044790,36.723675,-3.5267467,0.0,511.0,360.0,,,2366,POINT(-3.5267467 36.723675)
22945,225995799,36.724068,-3.527525,0.0,511.0,360.0,,,2366,POINT(-3.527525 36.724068)
22946,225987316,36.72372,-3.5267417,0.0,511.0,353.8,,,2366,POINT(-3.5267417 36.72372)
22947,227335090,36.7237,-3.5268266,0.0,511.0,360.0,,,2366,POINT(-3.5268266 36.7237)
22948,244000080,36.72368,-3.526705,0.0,511.0,360.0,,,2366,POINT(-3.526705 36.72368)
22949,265762270,36.724297,-3.5265718,0.0,511.0,299.1,,,2366,POINT(-3.5265718 36.724297)
22950,512010406,36.72365,-3.5263767,0.0,511.0,360.0,,,2366,POINT(-3.5263767 36.72365)
22951,244000080,36.7237,-3.5267367,0.0,511.0,360.0,,,2366,POINT(-3.5267367 36.7237)
22952,227335090,36.723713,-3.5268283,0.0,511.0,360.0,,,2366,POINT(-3.5268283 36.723713)
22953,227335090,36.7237,-3.5268183,0.0,511.0,360.0,,,2366,POINT(-3.5268183 36.7237)
22954,205982130,36.72366,-3.5263734,0.0,511.0,352.9,,,2366,POINT(-3.5263734 36.72366)
22955,224117780,36.735497,-3.7770483,0.0,511.0,360.0,,,2366,POINT(-3.7770483 36.735497)
22956,265727040,36.72375,-3.5265367,0.0,511.0,19.3,,,2366,POINT(-3.5265367 36.72375)
22957,265727040,36.723778,-3.526515,0.0,511.0,0.7,,,2366,POINT(-3.526515 36.723778)
22958,265727040,36.72377,-3.5265367,0.0,511.0,39.7,,,2366,POINT(-3.5265367 36.72377)
22959,225995799,36.72411,-3.52751,0.0,511.0,360.0,,,2366,POINT(-3.52751 36.72411)
22960,265799030,36.723602,-3.5265584,0.0,511.0,161.1,,,2366,POINT(-3.5265584 36.723602)
22961,227335090,36.723732,-3.5268316,0.0,511.0,360.0,,,2366,POINT(-3.5268316 36.723732)
22962,368266490,36.72363,-3.5266316,0.0,511.0,360.0,,,2366,POINT(-3.5266316 36.72363)
22963,265762270,36.72438,-3.526545,0.0,511.0,299.1,,,2366,POINT(-3.526545 36.72438)
22964,225995799,36.723446,-3.5282366,0.0,511.0,360.0,,,2366,POINT(-3.5282366 36.723446)
22965,368266490,36.72358,-3.5266366,0.0,511.0,360.0,,,2366,POINT(-3.5266366 36.72358)
22966,227335090,36.723717,-3.526825,0.0,511.0,360.0,,,2366,POINT(-3.526825 36.723717)
22967,244000080,36.72367,-3.5266984,0.0,511.0,360.0,,,2366,POINT(-3.5266984 36.72367)
22968,244070791,36.723743,-3.52635,0.0,511.0,344.2,,,2366,POINT(-3.52635 36.723743)
22969,227335090,36.723717,-3.5268266,0.0,511.0,360.0,,,2366,POINT(-3.5268266 36.723717)
22970,244070791,36.72372,-3.5263484,0.0,511.0,220.5,,,2366,POINT(-3.5263484 36.72372)
22971,205704430,36.723495,-3.528275,0.0,511.0,360.0,,,2366,POINT(-3.528275 36.723495)
22972,368266490,36.7236,-3.52664,0.0,511.0,360.0,,,2366,POINT(-3.52664 36.7236)
22973,225995799,36.72342,-3.5282216,0.0,511.0,360.0,,,2366,POINT(-3.5282216 36.72342)
22974,224704420,36.72411,-3.5287082,0.0,511.0,116.1,,,2366,POINT(-3.5287082 36.72411)
22975,512010406,36.723663,-3.5263667,0.0,511.0,360.0,,,2366,POINT(-3.5263667 36.723663)
22976,503088290,36.724155,-3.52706,0.0,511.0,360.0,,,2366,POINT(-3.52706 36.724155)
22977,368266490,36.723602,-3.526635,0.0,511.0,360.0,,,2366,POINT(-3.526635 36.723602)
22978,247058960,36.743023,-3.7915134,0.0,511.0,360.0,,,2366,POINT(-3.7915134 36.743023)
22979,224704420,36.724117,-3.5287082,0.0,511.0,29.9,,,2366,POINT(-3.5287082 36.724117)
22980,227335090,36.723717,-3.52683,0.0,511.0,360.0,,,2366,POINT(-3.52683 36.723717)
22981,368266490,36.72363,-3.5266283,0.0,511.0,360.0,,,2366,POINT(-3.5266283 36.72363)
22982,265727040,36.723755,-3.52656,0.0,511.0,193.2,,,2366,POINT(-3.52656 36.723755)
22983,224258360,36.72645,-3.7265267,0.0,511.0,360.0,,,2366,POINT(-3.7265267 36.72645)
22984,538071539,36.712566,-3.50326,0.0,511.0,360.0,,,2366,POINT(-3.50326 36.712566)
22985,227335090,36.723713,-3.5268233,0.0,511.0,360.0,,,2366,POINT(-3.5268233 36.723713)
22986,244000080,36.72367,-3.52671,0.0,511.0,360.0,,,2366,POINT(-3.52671 36.72367)
22987,205561800,36.72359,-3.5264766,0.0,511.0,134.2,,,2366,POINT(-3.5264766 36.72359)
22988,512010299,36.723747,-3.5263567,0.0,511.0,290.2,,,2366,POINT(-3.5263567 36.723747)
22989,205561800,36.72361,-3.5264866,0.0,511.0,131.9,,,2366,POINT(-3.5264866 36.72361)
22990,224704420,36.724136,-3.5287035,0.0,511.0,344.9,,,2366,POINT(-3.5287035 36.724136)
22991,224704420,36.724113,-3.5287066,0.0,511.0,307.7,,,2366,POINT(-3.5287066 36.724113)
22992,211414600,36.73659,-3.7536266,0.0,511.0,360.0,,,2366,POINT(-3.7536266 36.73659)
22993,224704420,36.72412,-3.5286984,0.0,511.0,82.1,,,2366,POINT(-3.5286984 36.72412)
22994,244070791,36.723717,-3.5263784,0.0,511.0,359.9,,,2366,POINT(-3.5263784 36.723717)
22995,244070791,36.72374,-3.5263634,0.0,511.0,359.9,,,2366,POINT(-3.5263634 36.72374)
22996,224127650,36.743267,-3.790715,0.0,511.0,360.0,,,2366,POINT(-3.790715 36.743267)
22997,265778930,36.727825,-3.738055,0.0,511.0,74.9,,,2366,POINT(-3.738055 36.727825)
22998,232035644,36.724262,-3.5263984,0.0,511.0,360.0,,,2366,POINT(-3.5263984 36.724262)
22999,257090810,36.735268,-3.776805,0.0,511.0,360.0,,,2366,POINT(-3.776805 36.735268)
23000,257090810,36.735138,-3.7767384,0.0,511.0,360.0,,,2366,POINT(-3.7767384 36.735138)
23001,265727040,36.72379,-3.5265284,0.0,511.0,11.2,,,2366,POINT(-3.5265284 36.72379)
23002,244000080,36.72369,-3.5266917,0.0,511.0,360.0,,,2366,POINT(-3.5266917 36.72369)
23003,263959718,36.724087,-3.5270033,0.0,511.0,360.0,,,2366,POINT(-3.5270033 36.724087)
23004,205561800,36.723602,-3.5264816,0.0,511.0,131.9,,,2366,POINT(-3.5264816 36.723602)
23005,503132160,36.725975,-3.7381234,0.0,511.0,360.0,,,2366,POINT(-3.7381234 36.725975)
23006,244020501,36.74401,-3.7907083,0.0,511.0,360.0,,,2366,POINT(-3.7907083 36.74401)
23007,227335090,36.72372,-3.5268233,0.0,511.0,360.0,,,2366,POINT(-3.5268233 36.72372)
23008,368266490,36.72361,-3.5266383,0.0,511.0,360.0,,,2366,POINT(-3.5266383 36.72361)
23009,225995799,36.723907,-3.5290666,0.0,511.0,360.0,,,2366,POINT(-3.5290666 36.723907)
23010,244070791,36.723717,-3.526375,0.0,511.0,344.2,,,2366,POINT(-3.526375 36.723717)
23011,211414600,36.73664,-3.7535985,0.0,511.0,360.0,,,2366,POINT(-3.7535985 36.73664)
23014,228044790,36.72369,-3.52674,0.0,511.0,360.0,,,2366,POINT(-3.52674 36.72369)
23015,224704420,36.724117,-3.5286968,0.0,511.0,305.7,,,2366,POINT(-3.5286968 36.724117)
23016,265778930,36.7279,-3.7376084,0.0,511.0,342.5,,,2366,POINT(-3.7376084 36.7279)
23017,368266490,36.7236,-3.526645,0.0,511.0,360.0,,,2366,POINT(-3.526645 36.7236)
23018,247058960,36.74302,-3.79152,0.0,511.0,360.0,,,2366,POINT(-3.79152 36.74302)
23019,232028029,36.736706,-3.596525,0.0,511.0,360.0,,,2366,POINT(-3.596525 36.736706)
23020,265762270,36.72388,-3.5253916,0.0,511.0,129.5,,,2366,POINT(-3.5253916 36.72388)
23021,228044790,36.723667,-3.5267518,0.0,511.0,360.0,,,2366,POINT(-3.5267518 36.723667)
23022,244000080,36.72369,-3.5267217,0.0,511.0,360.0,,,2366,POINT(-3.5267217 36.72369)
23023,265799030,36.723602,-3.526535,0.0,511.0,161.1,,,2366,POINT(-3.526535 36.723602)
23024,225995799,36.724083,-3.52753,0.0,511.0,360.0,,,2366,POINT(-3.52753 36.724083)
23025,244000080,36.72367,-3.5266917,0.0,511.0,360.0,,,2366,POINT(-3.5266917 36.72367)
23026,205704430,36.7235,-3.528265,0.0,511.0,360.0,,,2366,POINT(-3.528265 36.7235)
23027,368266490,36.723644,-3.5266416,0.0,511.0,360.0,,,2366,POINT(-3.5266416 36.723644)
23028,244000080,36.723698,-3.5267184,0.0,511.0,360.0,,,2366,POINT(-3.5267184 36.723698)
23030,227335090,36.72372,-3.5268316,0.0,511.0,360.0,,,2366,POINT(-3.5268316 36.72372)
23031,224704420,36.72412,-3.528715,0.0,511.0,344.9,,,2366,POINT(-3.528715 36.72412)
23032,225995799,36.72409,-3.5275166,0.0,511.0,360.0,,,2366,POINT(-3.5275166 36.72409)
23033,244000080,36.723675,-3.5267,0.0,511.0,360.0,,,2366,POINT(-3.5267 36.723675)
23034,263959718,36.724087,-3.5270517,0.0,511.0,360.0,,,2366,POINT(-3.5270517 36.724087)
23035,265778930,36.72794,-3.73764,0.0,511.0,263.1,,,2366,POINT(-3.73764 36.72794)
23036,512010406,36.723663,-3.5263734,0.0,511.0,360.0,,,2366,POINT(-3.5263734 36.723663)
23037,265778930,36.72796,-3.7376416,0.0,511.0,263.1,,,2366,POINT(-3.7376416 36.72796)
23038,232035644,36.724228,-3.5263984,0.0,511.0,360.0,,,2366,POINT(-3.5263984 36.724228)
23039,244070791,36.72373,-3.5263517,0.0,511.0,344.2,,,2366,POINT(-3.5263517 36.72373)
23040,224704420,36.724125,-3.5286934,0.0,511.0,265.1,,,2366,POINT(-3.5286934 36.724125)
23041,228094690,36.723663,-3.5266867,0.0,511.0,360.0,,,2366,POINT(-3.5266867 36.723663)
23042,228094690,36.723686,-3.5266917,0.0,511.0,360.0,,,2366,POINT(-3.5266917 36.723686)
23043,205704430,36.723488,-3.5282767,0.0,511.0,360.0,,,2366,POINT(-3.5282767 36.723488)
23044,224704420,36.72413,-3.5287018,0.0,511.0,26.5,,,2366,POINT(-3.5287018 36.72413)
23045,232035644,36.724236,-3.5263667,0.0,511.0,360.0,,,2366,POINT(-3.5263667 36.724236)
23046,224704420,36.724113,-3.5287082,0.0,511.0,307.7,,,2366,POINT(-3.5287082 36.724113)
23047,224704420,36.724102,-3.5287018,0.0,511.0,228.6,,,2366,POINT(-3.5287018 36.724102)
23048,224704420,36.72411,-3.5287066,0.0,511.0,111.1,,,2366,POINT(-3.5287066 36.72411)
23049,228094690,36.723682,-3.5266883,0.0,511.0,360.0,,,2366,POINT(-3.5266883 36.723682)
23050,205704430,36.723488,-3.5282733,0.0,511.0,360.0,,,2366,POINT(-3.5282733 36.723488)
23051,224704420,36.724113,-3.52871,0.0,511.0,268.0,,,2366,POINT(-3.52871 36.724113)
23052,219025576,36.734417,-3.7753317,0.0,511.0,360.0,,,2366,POINT(-3.7753317 36.734417)
23053,265778930,36.72803,-3.7378817,0.0,511.0,112.4,,,2366,POINT(-3.7378817 36.72803)
23054,244070791,36.723736,-3.5263667,0.0,511.0,181.6,,,2366,POINT(-3.5263667 36.723736)
23055,244070791,36.723743,-3.526355,0.0,511.0,344.2,,,2366,POINT(-3.526355 36.723743)
23056,228094690,36.723656,-3.5266566,0.0,511.0,360.0,,,2366,POINT(-3.5266566 36.723656)
23057,265778930,36.728046,-3.73822,0.0,511.0,250.6,,,2366,POINT(-3.73822 36.728046)
23058,255913584,36.74246,-3.7890866,0.0,511.0,360.0,,,2366,POINT(-3.7890866 36.74246)
23059,368119750,36.724186,-3.526365,0.0,511.0,122.1,,,2366,POINT(-3.526365 36.724186)
23060,219025576,36.734413,-3.7757666,0.0,511.0,360.0,,,2366,POINT(-3.7757666 36.734413)
23061,225954450,36.72635,-3.7265167,0.0,511.0,360.0,,,2366,POINT(-3.7265167 36.72635)
