,mmsi,latitude,longitude,speed,heading,course,rot,draught,geo_index,point
243,477996235,22.312794,114.20925,0.8,511.0,107.9,-128.0,,3176,POINT(114.20925 22.312794)
244,477995458,22.366497,114.11029,0.9,511.0,217.8,-128.0,,3176,POINT(114.11029 22.366497)
245,477990500,22.365566,114.099205,0.8,511.0,255.9,-128.0,,3176,POINT(114.099205 22.365566)
246,477601000,22.367542,114.10699,0.9,511.0,360.0,-128.0,,3176,POINT(114.10699 22.367542)
247,413865562,22.359484,114.113365,0.8,511.0,79.7,-128.0,,3176,POINT(114.113365 22.359484)
248,477995296,22.36415,114.10403,0.9,511.0,236.3,-128.0,,3176,POINT(114.10403 22.36415)
249,477996493,22.366367,114.10992,0.8,511.0,221.0,-128.0,,3176,POINT(114.10992 22.366367)
250,477996602,22.36497,114.09394,0.9,511.0,77.6,-128.0,,3176,POINT(114.09394 22.36497)
251,477991600,22.366507,114.10023,0.8,322.0,140.7,-128.0,,3176,POINT(114.10023 22.366507)
252,477995704,22.35252,114.11524,0.8,511.0,56.9,-128.0,,3176,POINT(114.11524 22.35252)
253,477995165,22.3644,114.1037,0.9,511.0,313.7,-128.0,,3176,POINT(114.1037 22.3644)
254,477995158,22.365961,114.09917,0.8,511.0,77.5,-128.0,,3176,POINT(114.09917 22.365961)
255,477605000,22.3674,114.10704,0.8,511.0,270.3,-128.0,,3176,POINT(114.10704 22.3674)
256,477996023,22.366644,114.10647,0.8,511.0,129.8,-128.0,,3176,POINT(114.10647 22.366644)
257,477601000,22.367624,114.10692,0.9,511.0,360.0,-128.0,,3176,POINT(114.10692 22.367624)
258,477996427,22.366419,114.10643,0.8,511.0,360.0,-128.0,,3176,POINT(114.10643 22.366419)
259,477995957,22.3691,114.10399,0.8,511.0,103.5,-128.0,,3176,POINT(114.10399 22.3691)
260,477996371,22.365557,114.10458,0.8,511.0,360.0,-128.0,,3176,POINT(114.10458 22.365557)
261,477995704,22.36378,114.097626,0.8,511.0,132.5,-128.0,,3176,POINT(114.097626 22.36378)
262,477995957,22.366928,114.10992,0.8,511.0,212.4,-128.0,,3176,POINT(114.10992 22.366928)
263,477995462,22.446392,114.20616,0.8,511.0,266.7,-128.0,,3176,POINT(114.20616 22.446392)
264,477995460,22.41523,114.21482,0.8,511.0,30.7,-128.0,,3176,POINT(114.21482 22.41523)
265,477995453,22.317211,114.19484,0.8,511.0,155.6,-128.0,,3176,POINT(114.19484 22.317211)
266,477995126,22.365913,114.10898,0.8,511.0,353.4,-128.0,,3176,POINT(114.10898 22.365913)
267,477995635,22.364006,114.104385,0.8,511.0,145.8,-128.0,,3176,POINT(114.104385 22.364006)
268,477995165,22.366676,114.10986,0.8,511.0,210.1,-128.0,,3176,POINT(114.10986 22.366676)
269,477995177,22.364029,114.109184,0.9,511.0,326.1,-128.0,,3176,POINT(114.109184 22.364029)
270,477995260,22.366247,114.11044,0.8,511.0,45.4,-128.0,,3176,POINT(114.11044 22.366247)
271,477995069,22.366396,114.11053,0.8,511.0,212.0,-128.0,,3176,POINT(114.11053 22.366396)
272,477995158,22.366747,114.09879,0.8,511.0,324.1,-128.0,,3176,POINT(114.09879 22.366747)
273,477996371,22.366056,114.105064,0.9,511.0,360.0,-128.0,,3176,POINT(114.105064 22.366056)
